sample,wavelength,reflectance
HDPE bottle,2311.9,0.18409202
Saponite,2312.6,0.2113726
Hectorite,2312.6,0.27344912
Sepiolite,2312.6,0.26935238
Magnesite,2312.6,0.32130203
Vermiculite,2312.6,0.52851206
Maple Leaf,2312.6,0.19384949
"Oak leaf, scenesced",2312.6,0.20754401
"Oak leaf, one year old",2312.6,0.16667697
"Oak leaf, new growth",2312.6,0.18228562
Polysterene,2312.6,0.06585958
HDPE film,2312.6,0.13408632
PVC,2312.6,0.024189909
HDPE bottle,2312.6,0.18327072
Saponite,2313.3,0.21080734
Hectorite,2313.3,0.27677527
Sepiolite,2313.3,0.27014992
Magnesite,2313.3,0.3220607
Vermiculite,2313.3,0.52686155
Maple Leaf,2313.3,0.19368339
"Oak leaf, scenesced",2313.3,0.20875078
"Oak leaf, one year old",2313.3,0.16691487
"Oak leaf, new growth",2313.3,0.18232383
Polysterene,2313.3,0.0667458
HDPE film,2313.3,0.14251435
PVC,2313.3,0.024296753
HDPE bottle,2313.3,0.1822305
Saponite,2314,0.21090618
Hectorite,2314,0.28058124
Sepiolite,2314,0.2716894
Magnesite,2314,0.3229409
Vermiculite,2314,0.52566814
Maple Leaf,2314,0.19360961
"Oak leaf, scenesced",2314,0.21135144
"Oak leaf, one year old",2314,0.16778278
"Oak leaf, new growth",2314,0.18248497
Polysterene,2314,0.06890028
HDPE film,2314,0.16021159
PVC,2314,0.024425235
HDPE bottle,2314,0.18094381
Saponite,2314.7,0.21165425
Hectorite,2314.7,0.28472444
Sepiolite,2314.7,0.2737482
Magnesite,2314.7,0.3238922
Vermiculite,2314.7,0.5248326
Maple Leaf,2314.7,0.19355056
"Oak leaf, scenesced",2314.7,0.21500492
"Oak leaf, one year old",2314.7,0.16907538
"Oak leaf, new growth",2314.7,0.18278554
Polysterene,2314.7,0.07209251
HDPE film,2314.7,0.18538914
PVC,2314.7,0.024564523
HDPE bottle,2314.7,0.17942603
Saponite,2315.4,0.2130017
Hectorite,2315.4,0.28909078
Sepiolite,2315.4,0.2761053
Magnesite,2315.4,0.32488582
Vermiculite,2315.4,0.5242182
Maple Leaf,2315.4,0.19343035
"Oak leaf, scenesced",2315.4,0.21908519
"Oak leaf, one year old",2315.4,0.1704961
"Oak leaf, new growth",2315.4,0.18313624
Polysterene,2315.4,0.07591875
HDPE film,2315.4,0.21517437
PVC,2315.4,0.024708273
HDPE bottle,2315.4,0.17770976
Saponite,2316.1,0.21488814
Hectorite,2316.1,0.2936116
Sepiolite,2316.1,0.27860588
Magnesite,2316.1,0.3259427
Vermiculite,2316.1,0.52370554
Maple Leaf,2316.1,0.19323018
"Oak leaf, scenesced",2316.1,0.22302176
"Oak leaf, one year old",2316.1,0.17179303
"Oak leaf, new growth",2316.1,0.18348256
Polysterene,2316.1,0.079946005
HDPE film,2316.1,0.24660459
PVC,2316.1,0.024853657
HDPE bottle,2316.1,0.17579219
Saponite,2316.8,0.21722504
Hectorite,2316.8,0.29820338
Sepiolite,2316.8,0.28118625
Magnesite,2316.8,0.32713342
Vermiculite,2316.8,0.5232918
Maple Leaf,2316.8,0.19297671
"Oak leaf, scenesced",2316.8,0.22641303
"Oak leaf, one year old",2316.8,0.17283127
"Oak leaf, new growth",2316.8,0.18371457
Polysterene,2316.8,0.083836174
HDPE film,2316.8,0.2773253
PVC,2316.8,0.024997361
HDPE bottle,2316.8,0.173639
Saponite,2317.5,0.21991044
Hectorite,2317.5,0.3027757
Sepiolite,2317.5,0.28379282
Magnesite,2317.5,0.32846132
Vermiculite,2317.5,0.52295166
Maple Leaf,2317.5,0.19269003
"Oak leaf, scenesced",2317.5,0.22913817
"Oak leaf, one year old",2317.5,0.17358379
"Oak leaf, new growth",2317.5,0.18384378
Polysterene,2317.5,0.087398916
HDPE film,2317.5,0.30591352
PVC,2317.5,0.025135356
HDPE bottle,2317.5,0.17126672
Saponite,2318.2,0.2228138
Hectorite,2318.2,0.30719867
Sepiolite,2318.2,0.2863662
Magnesite,2318.2,0.3298957
Vermiculite,2318.2,0.5227289
Maple Leaf,2318.2,0.19236653
"Oak leaf, scenesced",2318.2,0.23123738
"Oak leaf, one year old",2318.2,0.17408367
"Oak leaf, new growth",2318.2,0.18388325
Polysterene,2318.2,0.09057019
HDPE film,2318.2,0.33168912
PVC,2318.2,0.025268123
HDPE bottle,2318.2,0.1687364
Saponite,2318.9,0.22582021
Hectorite,2318.9,0.31138384
Sepiolite,2318.9,0.28884465
Magnesite,2318.9,0.33134952
Vermiculite,2318.9,0.5225698
Maple Leaf,2318.9,0.19195932
"Oak leaf, scenesced",2318.9,0.2328631
"Oak leaf, one year old",2318.9,0.17438884
"Oak leaf, new growth",2318.9,0.18388629
Polysterene,2318.9,0.093341833
HDPE film,2318.9,0.3544119
PVC,2318.9,0.025398013
HDPE bottle,2318.9,0.16608664
Saponite,2319.6,0.22886041
Hectorite,2319.6,0.31526783
Sepiolite,2319.6,0.29121378
Magnesite,2319.6,0.3327774
Vermiculite,2319.6,0.5224568
Maple Leaf,2319.6,0.19144835
"Oak leaf, scenesced",2319.6,0.23411143
"Oak leaf, one year old",2319.6,0.17454296
"Oak leaf, new growth",2319.6,0.18381926
Polysterene,2319.6,0.09573734
HDPE film,2319.6,0.37412417
PVC,2319.6,0.025520566
HDPE bottle,2319.6,0.16330875
Saponite,2320.3,0.23200218
Hectorite,2320.3,0.31882176
Sepiolite,2320.3,0.2935792
Magnesite,2320.3,0.3342284
Vermiculite,2320.3,0.522391
Maple Leaf,2320.3,0.19088715
"Oak leaf, scenesced",2320.3,0.23506854
"Oak leaf, one year old",2320.3,0.17458564
"Oak leaf, new growth",2320.3,0.18370055
Polysterene,2320.3,0.09778015
HDPE film,2320.3,0.39094772
PVC,2320.3,0.02562886
HDPE bottle,2320.3,0.1603819
Saponite,2321,0.23535094
Hectorite,2321,0.32201222
Sepiolite,2321,0.29606164
Magnesite,2321,0.33579293
Vermiculite,2321,0.5223947
Maple Leaf,2321,0.19034865
"Oak leaf, scenesced",2321,0.235785
"Oak leaf, one year old",2321,0.17455985
"Oak leaf, new growth",2321,0.18350978
Polysterene,2321,0.09949927
HDPE film,2321,0.40508165
PVC,2321,0.025716236
HDPE bottle,2321,0.15730757
Saponite,2321.7,0.23904471
Hectorite,2321.7,0.32484815
Sepiolite,2321.7,0.29876196
Magnesite,2321.7,0.33754897
Vermiculite,2321.7,0.52244925
Maple Leaf,2321.7,0.18988569
"Oak leaf, scenesced",2321.7,0.23634447
"Oak leaf, one year old",2321.7,0.17450184
"Oak leaf, new growth",2321.7,0.18333703
Polysterene,2321.7,0.1009155
HDPE film,2321.7,0.4167238
PVC,2321.7,0.025782025
HDPE bottle,2321.7,0.15414928
Saponite,2322.4,0.24316925
Hectorite,2322.4,0.32736686
Sepiolite,2322.4,0.3016713
Magnesite,2322.4,0.33950913
Vermiculite,2322.4,0.52252865
Maple Leaf,2322.4,0.18949519
"Oak leaf, scenesced",2322.4,0.23682243
"Oak leaf, one year old",2322.4,0.17445506
"Oak leaf, new growth",2322.4,0.18320516
Polysterene,2322.4,0.10207816
HDPE film,2322.4,0.4262331
PVC,2322.4,0.025832123
HDPE bottle,2322.4,0.15103874
Saponite,2323.1,0.24775937
Hectorite,2323.1,0.32962742
Sepiolite,2323.1,0.30475268
Magnesite,2323.1,0.34168032
Vermiculite,2323.1,0.5226239
Maple Leaf,2323.1,0.189164
"Oak leaf, scenesced",2323.1,0.2372818
"Oak leaf, one year old",2323.1,0.17444451
"Oak leaf, new growth",2323.1,0.18314438
Polysterene,2323.1,0.10302405
HDPE film,2323.1,0.43383355
PVC,2323.1,0.025873727
HDPE bottle,2323.1,0.14805201
Saponite,2323.8,0.25276342
Hectorite,2323.8,0.3316524
Sepiolite,2323.8,0.30792198
Magnesite,2323.8,0.3440308
Vermiculite,2323.8,0.5227213
Maple Leaf,2323.8,0.18883812
"Oak leaf, scenesced",2323.8,0.23771289
"Oak leaf, one year old",2323.8,0.17445359
"Oak leaf, new growth",2323.8,0.18311931
Polysterene,2323.8,0.10380003
HDPE film,2323.8,0.4398499
PVC,2323.8,0.025910464
HDPE bottle,2323.8,0.14523253
Saponite,2324.5,0.25806376
Hectorite,2324.5,0.33337286
Sepiolite,2324.5,0.31110823
Magnesite,2324.5,0.34653792
Vermiculite,2324.5,0.52290076
Maple Leaf,2324.5,0.1884914
"Oak leaf, scenesced",2324.5,0.23806329
"Oak leaf, one year old",2324.5,0.17444286
"Oak leaf, new growth",2324.5,0.1831508
Polysterene,2324.5,0.10441653
HDPE film,2324.5,0.44442153
PVC,2324.5,0.025944427
HDPE bottle,2324.5,0.14255972
Saponite,2325.2,0.2634835
Hectorite,2325.2,0.33470598
Sepiolite,2325.2,0.314233
Magnesite,2325.2,0.34918037
Vermiculite,2325.2,0.52328354
Maple Leaf,2325.2,0.18808135
"Oak leaf, scenesced",2325.2,0.23828454
"Oak leaf, one year old",2325.2,0.17439017
"Oak leaf, new growth",2325.2,0.18316782
Polysterene,2325.2,0.10487238
HDPE film,2325.2,0.4476975
PVC,2325.2,0.025975263
HDPE bottle,2325.2,0.14005628
Saponite,2325.9,0.26883715
Hectorite,2325.9,0.33563274
Sepiolite,2325.9,0.3171965
Magnesite,2325.9,0.3519511
Vermiculite,2325.9,0.52389926
Maple Leaf,2325.9,0.18760444
"Oak leaf, scenesced",2325.9,0.23838124
"Oak leaf, one year old",2325.9,0.17429276
"Oak leaf, new growth",2325.9,0.18317825
Polysterene,2325.9,0.10514805
HDPE film,2325.9,0.44966283
PVC,2325.9,0.025996375
HDPE bottle,2325.9,0.13776735
Saponite,2326.6,0.27401403
Hectorite,2326.6,0.3362229
Sepiolite,2326.6,0.31994087
Magnesite,2326.6,0.35489172
Vermiculite,2326.6,0.52468216
Maple Leaf,2326.6,0.1870678
"Oak leaf, scenesced",2326.6,0.23837152
"Oak leaf, one year old",2326.6,0.17415698
"Oak leaf, new growth",2326.6,0.18308328
Polysterene,2326.6,0.1052453
HDPE film,2326.6,0.4504726
PVC,2326.6,0.02599698
HDPE bottle,2326.6,0.13578463
Saponite,2327.3,0.27896976
Hectorite,2327.3,0.33659527
Sepiolite,2327.3,0.32243913
Magnesite,2327.3,0.35803366
Vermiculite,2327.3,0.52557194
Maple Leaf,2327.3,0.18651205
"Oak leaf, scenesced",2327.3,0.23828511
"Oak leaf, one year old",2327.3,0.17397566
"Oak leaf, new growth",2327.3,0.18287684
Polysterene,2327.3,0.10519081
HDPE film,2327.3,0.450224
PVC,2327.3,0.025975493
HDPE bottle,2327.3,0.1341429
Saponite,2328,0.28368628
Hectorite,2328,0.33686352
Sepiolite,2328,0.3247396
Magnesite,2328,0.36142606
Vermiculite,2328,0.52661264
Maple Leaf,2328,0.18597212
"Oak leaf, scenesced",2328,0.23813199
"Oak leaf, one year old",2328,0.17372777
"Oak leaf, new growth",2328,0.18253136
Polysterene,2328,0.1050231
HDPE film,2328,0.4490959
PVC,2328,0.025938517
HDPE bottle,2328,0.13285502
Saponite,2328.7,0.28813976
Hectorite,2328.7,0.33708805
Sepiolite,2328.7,0.32684883
Magnesite,2328.7,0.36502904
Vermiculite,2328.7,0.5278836
Maple Leaf,2328.7,0.18546318
"Oak leaf, scenesced",2328.7,0.23794691
"Oak leaf, one year old",2328.7,0.1734366
"Oak leaf, new growth",2328.7,0.18216349
Polysterene,2328.7,0.1047721
HDPE film,2328.7,0.44723334
PVC,2328.7,0.02590353
HDPE bottle,2328.7,0.13192704
Saponite,2329.4,0.29225954
Hectorite,2329.4,0.3372659
Sepiolite,2329.4,0.32874402
Magnesite,2329.4,0.36878505
Vermiculite,2329.4,0.5295046
Maple Leaf,2329.4,0.18497564
"Oak leaf, scenesced",2329.4,0.23775089
"Oak leaf, one year old",2329.4,0.17313677
"Oak leaf, new growth",2329.4,0.18180646
Polysterene,2329.4,0.10444287
HDPE film,2329.4,0.44482427
PVC,2329.4,0.025882092
HDPE bottle,2329.4,0.13135926
Saponite,2330.1,0.29601297
Hectorite,2330.1,0.33739406
Sepiolite,2330.1,0.33036575
Magnesite,2330.1,0.37261164
Vermiculite,2330.1,0.5314279
Maple Leaf,2330.1,0.18449739
"Oak leaf, scenesced",2330.1,0.2375991
"Oak leaf, one year old",2330.1,0.17286651
"Oak leaf, new growth",2330.1,0.18156865
Polysterene,2330.1,0.10404663
HDPE film,2330.1,0.44196796
PVC,2330.1,0.02587311
HDPE bottle,2330.1,0.13115585
Saponite,2330.8,0.29936612
Hectorite,2330.8,0.3374458
Sepiolite,2330.8,0.33165714
Magnesite,2330.8,0.3764501
Vermiculite,2330.8,0.53345907
Maple Leaf,2330.8,0.18401156
"Oak leaf, scenesced",2330.8,0.23748136
"Oak leaf, one year old",2330.8,0.17261635
"Oak leaf, new growth",2330.8,0.18140884
Polysterene,2330.8,0.10359974
HDPE film,2330.8,0.4388536
PVC,2330.8,0.02586056
HDPE bottle,2330.8,0.13126878
Saponite,2331.5,0.30237803
Hectorite,2331.5,0.33740014
Sepiolite,2331.5,0.332656
Magnesite,2331.5,0.3802989
Vermiculite,2331.5,0.5354799
Maple Leaf,2331.5,0.18350515
"Oak leaf, scenesced",2331.5,0.23739177
"Oak leaf, one year old",2331.5,0.17235388
"Oak leaf, new growth",2331.5,0.18132088
Polysterene,2331.5,0.10314096
HDPE film,2331.5,0.435666
PVC,2331.5,0.02584343
HDPE bottle,2331.5,0.13159986
Saponite,2332.2,0.30507916
Hectorite,2332.2,0.33726028
Sepiolite,2332.2,0.33340585
Magnesite,2332.2,0.38414216
Vermiculite,2332.2,0.5374582
Maple Leaf,2332.2,0.18296349
"Oak leaf, scenesced",2332.2,0.23728369
"Oak leaf, one year old",2332.2,0.17205276
"Oak leaf, new growth",2332.2,0.18123466
Polysterene,2332.2,0.10270883
HDPE film,2332.2,0.43261986
PVC,2332.2,0.025821143
HDPE bottle,2332.2,0.13203329
Saponite,2332.9,0.3075564
Hectorite,2332.9,0.33705616
Sepiolite,2332.9,0.3340025
Magnesite,2332.9,0.38802114
Vermiculite,2332.9,0.539514
Maple Leaf,2332.9,0.18240243
"Oak leaf, scenesced",2332.9,0.23713976
"Oak leaf, one year old",2332.9,0.17173594
"Oak leaf, new growth",2332.9,0.18114324
Polysterene,2332.9,0.10230793
HDPE film,2332.9,0.42975764
PVC,2332.9,0.025793102
HDPE bottle,2332.9,0.13247759
Saponite,2333.6,0.30984774
Hectorite,2333.6,0.33684167
Sepiolite,2333.6,0.33445808
Magnesite,2333.6,0.39189625
Vermiculite,2333.6,0.5418495
Maple Leaf,2333.6,0.18181877
"Oak leaf, scenesced",2333.6,0.23692627
"Oak leaf, one year old",2333.6,0.17142996
"Oak leaf, new growth",2333.6,0.1810164
Polysterene,2333.6,0.10192478
HDPE film,2333.6,0.42714667
PVC,2333.6,0.025759172
HDPE bottle,2333.6,0.13288097
Saponite,2334.3,0.31200305
Hectorite,2334.3,0.33665478
Sepiolite,2334.3,0.334831
Magnesite,2334.3,0.39581576
Vermiculite,2334.3,0.54477984
Maple Leaf,2334.3,0.1812603
"Oak leaf, scenesced",2334.3,0.23665822
"Oak leaf, one year old",2334.3,0.17115246
"Oak leaf, new growth",2334.3,0.18087028
Polysterene,2334.3,0.1015289
HDPE film,2334.3,0.4246239
PVC,2334.3,0.025731033
HDPE bottle,2334.3,0.13320949
Saponite,2335,0.3140367
Hectorite,2335,0.33651134
Sepiolite,2335,0.33511052
Magnesite,2335,0.3997666
Vermiculite,2335,0.54835707
Maple Leaf,2335,0.18073821
"Oak leaf, scenesced",2335,0.23633213
"Oak leaf, one year old",2335,0.170897
"Oak leaf, new growth",2335,0.18065819
Polysterene,2335,0.10111591
HDPE film,2335,0.4221136
PVC,2335,0.02572297
HDPE bottle,2335,0.13347758
Saponite,2335.7,0.31594032
Hectorite,2335.7,0.33634284
Sepiolite,2335.7,0.33531773
Magnesite,2335.7,0.40378898
Vermiculite,2335.7,0.55247444
Maple Leaf,2335.7,0.18026796
"Oak leaf, scenesced",2335.7,0.23596622
"Oak leaf, one year old",2335.7,0.17063726
"Oak leaf, new growth",2335.7,0.18040967
Polysterene,2335.7,0.10068126
HDPE film,2335.7,0.4194518
PVC,2335.7,0.025767195
HDPE bottle,2335.7,0.13367783
Saponite,2336.4,0.3177374
Hectorite,2336.4,0.3361342
Sepiolite,2336.4,0.33546266
Magnesite,2336.4,0.40786272
Vermiculite,2336.4,0.5567309
Maple Leaf,2336.4,0.17980036
"Oak leaf, scenesced",2336.4,0.23556688
"Oak leaf, one year old",2336.4,0.17037259
"Oak leaf, new growth",2336.4,0.18016632
Polysterene,2336.4,0.10024109
HDPE film,2336.4,0.4166122
PVC,2336.4,0.025872302
HDPE bottle,2336.4,0.13383646
Saponite,2337.1,0.3194277
Hectorite,2337.1,0.33587992
Sepiolite,2337.1,0.33553767
Magnesite,2337.1,0.41196686
Vermiculite,2337.1,0.56067383
Maple Leaf,2337.1,0.1793153
"Oak leaf, scenesced",2337.1,0.23515587
"Oak leaf, one year old",2337.1,0.17012408
"Oak leaf, new growth",2337.1,0.17999844
Polysterene,2337.1,0.09978118
HDPE film,2337.1,0.41337047
PVC,2337.1,0.026015177
HDPE bottle,2337.1,0.13397166
Saponite,2337.8,0.32107335
Hectorite,2337.8,0.33562294
Sepiolite,2337.8,0.33559182
Magnesite,2337.8,0.41612378
Vermiculite,2337.8,0.5640868
Maple Leaf,2337.8,0.17878872
"Oak leaf, scenesced",2337.8,0.23472902
"Oak leaf, one year old",2337.8,0.1698938
"Oak leaf, new growth",2337.8,0.1798728
Polysterene,2337.8,0.09927609
HDPE film,2337.8,0.4096092
PVC,2337.8,0.026150936
HDPE bottle,2337.8,0.13414513
Saponite,2338.5,0.32264262
Hectorite,2338.5,0.33538452
Sepiolite,2338.5,0.33562398
Magnesite,2338.5,0.42030606
Vermiculite,2338.5,0.5670006
Maple Leaf,2338.5,0.17824014
"Oak leaf, scenesced",2338.5,0.23433156
"Oak leaf, one year old",2338.5,0.16968554
"Oak leaf, new growth",2338.5,0.17975366
Polysterene,2338.5,0.098695296
HDPE film,2338.5,0.4051523
PVC,2338.5,0.026265904
HDPE bottle,2338.5,0.13444126
Saponite,2339.2,0.3241221
Hectorite,2339.2,0.33517644
Sepiolite,2339.2,0.33568183
Magnesite,2339.2,0.42455238
Vermiculite,2339.2,0.5696394
Maple Leaf,2339.2,0.17769603
"Oak leaf, scenesced",2339.2,0.23395196
"Oak leaf, one year old",2339.2,0.16946822
"Oak leaf, new growth",2339.2,0.17953204
Polysterene,2339.2,0.09801346
HDPE film,2339.2,0.39992452
PVC,2339.2,0.026354557
HDPE bottle,2339.2,0.13494623
Saponite,2339.9,0.3254549
Hectorite,2339.9,0.3349763
Sepiolite,2339.9,0.33571312
Magnesite,2339.9,0.42877433
Vermiculite,2339.9,0.5720941
Maple Leaf,2339.9,0.17715761
"Oak leaf, scenesced",2339.9,0.23356865
"Oak leaf, one year old",2339.9,0.16920404
"Oak leaf, new growth",2339.9,0.17923708
Polysterene,2339.9,0.09723131
HDPE film,2339.9,0.39385037
PVC,2339.9,0.026441583
HDPE bottle,2339.9,0.13574573
Saponite,2340.6,0.32663038
Hectorite,2340.6,0.3347834
Sepiolite,2340.6,0.3357277
Magnesite,2340.6,0.43297687
Vermiculite,2340.6,0.5744963
Maple Leaf,2340.6,0.1766136
"Oak leaf, scenesced",2340.6,0.23310542
"Oak leaf, one year old",2340.6,0.16886888
"Oak leaf, new growth",2340.6,0.17889583
Polysterene,2340.6,0.096351415
HDPE film,2340.6,0.3869228
PVC,2340.6,0.026534456
HDPE bottle,2340.6,0.13683788
Saponite,2341.3,0.32765803
Hectorite,2341.3,0.33464003
Sepiolite,2341.3,0.3356677
Magnesite,2341.3,0.43709266
Vermiculite,2341.3,0.57676435
Maple Leaf,2341.3,0.176034
"Oak leaf, scenesced",2341.3,0.23257169
"Oak leaf, one year old",2341.3,0.16850063
"Oak leaf, new growth",2341.3,0.17860042
Polysterene,2341.3,0.095388633
HDPE film,2341.3,0.37908888
PVC,2341.3,0.02662882
HDPE bottle,2341.3,0.13820171
Saponite,2342,0.32853997
Hectorite,2342,0.33455718
Sepiolite,2342,0.33554074
Magnesite,2342,0.44119975
Vermiculite,2342,0.5789453
Maple Leaf,2342,0.17542994
"Oak leaf, scenesced",2342,0.23198454
"Oak leaf, one year old",2342,0.16812928
"Oak leaf, new growth",2342,0.17832358
Polysterene,2342,0.09433021
HDPE film,2342,0.3702541
PVC,2342,0.026698968
HDPE bottle,2342,0.13974586
Saponite,2342.7,0.3293002
Hectorite,2342.7,0.33454633
Sepiolite,2342.7,0.3353738
Magnesite,2342.7,0.4453556
Vermiculite,2342.7,0.580973
Maple Leaf,2342.7,0.17482285
"Oak leaf, scenesced",2342.7,0.23144542
"Oak leaf, one year old",2342.7,0.1677942
"Oak leaf, new growth",2342.7,0.17803189
Polysterene,2342.7,0.0931639
HDPE film,2342.7,0.36026251
PVC,2342.7,0.026740777
HDPE bottle,2342.7,0.14139616
Saponite,2343.4,0.32985625
Hectorite,2343.4,0.33457232
Sepiolite,2343.4,0.3351488
Magnesite,2343.4,0.44958392
Vermiculite,2343.4,0.5828262
Maple Leaf,2343.4,0.17423242
"Oak leaf, scenesced",2343.4,0.2309636
"Oak leaf, one year old",2343.4,0.16747127
"Oak leaf, new growth",2343.4,0.17767075
Polysterene,2343.4,0.09185693
HDPE film,2343.4,0.34897194
PVC,2343.4,0.02674935
HDPE bottle,2343.4,0.14306298
Saponite,2344.1,0.33021966
Hectorite,2344.1,0.33460668
Sepiolite,2344.1,0.3348905
Magnesite,2344.1,0.45390025
Vermiculite,2344.1,0.58451617
Maple Leaf,2344.1,0.17365952
"Oak leaf, scenesced",2344.1,0.23049691
"Oak leaf, one year old",2344.1,0.16711381
"Oak leaf, new growth",2344.1,0.17728701
Polysterene,2344.1,0.090387005
HDPE film,2344.1,0.3362921
PVC,2344.1,0.026731023
HDPE bottle,2344.1,0.14469745
Saponite,2344.8,0.33033493
Hectorite,2344.8,0.3346272
Sepiolite,2344.8,0.33452514
Magnesite,2344.8,0.45817137
Vermiculite,2344.8,0.58608663
Maple Leaf,2344.8,0.17307112
"Oak leaf, scenesced",2344.8,0.22995338
"Oak leaf, one year old",2344.8,0.16668563
"Oak leaf, new growth",2344.8,0.17694443
Polysterene,2344.8,0.0887597
HDPE film,2344.8,0.32238252
PVC,2344.8,0.026691315
HDPE bottle,2344.8,0.146262
Saponite,2345.5,0.33025116
Hectorite,2345.5,0.3346215
Sepiolite,2345.5,0.33407983
Magnesite,2345.5,0.46234253
Vermiculite,2345.5,0.5876394
Maple Leaf,2345.5,0.17246968
"Oak leaf, scenesced",2345.5,0.22931549
"Oak leaf, one year old",2345.5,0.1661831
"Oak leaf, new growth",2345.5,0.17670313
Polysterene,2345.5,0.08699437
HDPE film,2345.5,0.30750937
PVC,2345.5,0.026638424
HDPE bottle,2345.5,0.14771342
Saponite,2346.2,0.3299704
Hectorite,2346.2,0.3346076
Sepiolite,2346.2,0.33350125
Magnesite,2346.2,0.4662307
Vermiculite,2346.2,0.58911747
Maple Leaf,2346.2,0.17184643
"Oak leaf, scenesced",2346.2,0.22861764
"Oak leaf, one year old",2346.2,0.16562974
"Oak leaf, new growth",2346.2,0.17658968
Polysterene,2346.2,0.085144705
HDPE film,2346.2,0.29214368
PVC,2346.2,0.026581466
HDPE bottle,2346.2,0.14907081
Saponite,2346.9,0.32956278
Hectorite,2346.9,0.3345827
Sepiolite,2346.9,0.33287904
Magnesite,2346.9,0.46987164
Vermiculite,2346.9,0.590542
Maple Leaf,2346.9,0.17127119
"Oak leaf, scenesced",2346.9,0.2279172
"Oak leaf, one year old",2346.9,0.1650624
"Oak leaf, new growth",2346.9,0.17655225
Polysterene,2346.9,0.08324601
HDPE film,2346.9,0.27659142
PVC,2346.9,0.026524714
HDPE bottle,2346.9,0.15026969
Saponite,2347.6,0.3290669
Hectorite,2347.6,0.33458638
Sepiolite,2347.6,0.3322121
Magnesite,2347.6,0.47319624
Vermiculite,2347.6,0.59176713
Maple Leaf,2347.6,0.17074643
"Oak leaf, scenesced",2347.6,0.22723673
"Oak leaf, one year old",2347.6,0.16451523
"Oak leaf, new growth",2347.6,0.17650418
Polysterene,2347.6,0.08135558
HDPE film,2347.6,0.26122725
PVC,2347.6,0.02646579
HDPE bottle,2347.6,0.15130273
Saponite,2348.3,0.32850543
Hectorite,2348.3,0.33460677
Sepiolite,2348.3,0.3315395
Magnesite,2348.3,0.47629172
Vermiculite,2348.3,0.59281504
Maple Leaf,2348.3,0.17030261
"Oak leaf, scenesced",2348.3,0.22653687
"Oak leaf, one year old",2348.3,0.16399679
"Oak leaf, new growth",2348.3,0.17639354
Polysterene,2348.3,0.07949811
HDPE film,2348.3,0.24627483
PVC,2348.3,0.026392233
HDPE bottle,2348.3,0.1521019
Saponite,2349,0.32795617
Hectorite,2349,0.33468974
Sepiolite,2349,0.33088163
Magnesite,2349,0.47916183
Vermiculite,2349,0.59362036
Maple Leaf,2349,0.16990604
"Oak leaf, scenesced",2349,0.22580446
"Oak leaf, one year old",2349,0.16349937
"Oak leaf, new growth",2349,0.17619488
Polysterene,2349,0.077742714
HDPE film,2349,0.232256
PVC,2349,0.026296073
HDPE bottle,2349,0.15269929
Saponite,2349.7,0.3273842
Hectorite,2349.7,0.33480176
Sepiolite,2349.7,0.33022124
Magnesite,2349.7,0.48178947
Vermiculite,2349.7,0.5941914
Maple Leaf,2349.7,0.1695603
"Oak leaf, scenesced",2349.7,0.22509964
"Oak leaf, one year old",2349.7,0.16299874
"Oak leaf, new growth",2349.7,0.17596759
Polysterene,2349.7,0.07619466
HDPE film,2349.7,0.22007053
PVC,2349.7,0.026178867
HDPE bottle,2349.7,0.15311935
Saponite,2350.4,0.3268335
Hectorite,2350.4,0.33493775
Sepiolite,2350.4,0.32959437
Magnesite,2350.4,0.484166
Vermiculite,2350.4,0.5945308
Maple Leaf,2350.4,0.16923887
"Oak leaf, scenesced",2350.4,0.22459479
"Oak leaf, one year old",2350.4,0.16249645
"Oak leaf, new growth",2350.4,0.17575386
Polysterene,2350.4,0.07505515
HDPE film,2350.4,0.2113929
PVC,2350.4,0.026050866
HDPE bottle,2350.4,0.15347909
Saponite,2351.1,0.3262185
Hectorite,2351.1,0.33506495
Sepiolite,2351.1,0.3289102
Magnesite,2351.1,0.48617595
Vermiculite,2351.1,0.5946023
Maple Leaf,2351.1,0.16892852
"Oak leaf, scenesced",2351.1,0.22454363
"Oak leaf, one year old",2351.1,0.16209723
"Oak leaf, new growth",2351.1,0.17565496
Polysterene,2351.1,0.07457407
HDPE film,2351.1,0.20826938
PVC,2351.1,0.025929868
HDPE bottle,2351.1,0.15382473
Saponite,2351.8,0.32561043
Hectorite,2351.8,0.33518744
Sepiolite,2351.8,0.32823512
Magnesite,2351.8,0.4879076
Vermiculite,2351.8,0.59444475
Maple Leaf,2351.8,0.16862589
"Oak leaf, scenesced",2351.8,0.22514777
"Oak leaf, one year old",2351.8,0.16191821
"Oak leaf, new growth",2351.8,0.17563489
Polysterene,2351.8,0.074963176
HDPE film,2351.8,0.21239927
PVC,2351.8,0.02582168
HDPE bottle,2351.8,0.15414511
Saponite,2352.5,0.32497913
Hectorite,2352.5,0.3353208
Sepiolite,2352.5,0.32748494
Magnesite,2352.5,0.48927036
Vermiculite,2352.5,0.59388256
Maple Leaf,2352.5,0.16829798
"Oak leaf, scenesced",2352.5,0.22649415
"Oak leaf, one year old",2352.5,0.16204728
"Oak leaf, new growth",2352.5,0.17571841
Polysterene,2352.5,0.076296335
HDPE film,2352.5,0.22422752
PVC,2352.5,0.025731587
HDPE bottle,2352.5,0.15443884
Saponite,2353.2,0.32440558
Hectorite,2353.2,0.33548054
